timestamp,lat,long,value1
1483225876.0,13.64599991,217.0249939,6.59E+11
1483225877.0,13.59599972,217.0639954,6.76E+11
1483225878.0,13.54599953,217.102005,6.89E+11
1483225879.0,13.49600029,217.1410065,7E+11
1483225880.0,13.44499969,217.1790009,6.99E+11
1483225881.0,13.39500046,217.2169952,7.29E+11
1483225882.0,13.34500027,217.2550049,7.22E+11
1483225883.0,13.29500008,217.2940063,7.2E+11
1483225884.0,13.24499989,217.3320007,7.37E+11
1483225885.0,13.19400024,217.3699951,7.23E+11
1483225886.0,13.14400005,217.4080048,7.3E+11
1483225887.0,13.09399986,217.4459991,7.49E+11
1483225888.0,13.04300022,217.4839935,7.44E+11
1483225889.0,12.99300003,217.5220032,7.52E+11
1483225890.0,12.94299984,217.5599976,7.56E+11
1483225891.0,12.8920002,217.598999,7.73E+11
1483225892.0,12.84200001,217.6369934,7.43E+11
1483225893.0,12.79199982,217.6750031,7.65E+11
1483225894.0,12.74100018,217.7129974,7.65E+11
1483225895.0,12.69099998,217.7519989,7.87E+11
1483225896.0,12.64099979,217.7899933,7.73E+11
1483225897.0,12.5909996,217.8280029,7.7E+11
1483225898.0,12.53999996,217.8659973,7.79E+11
1483225899.0,12.48999977,217.9029999,7.89E+11
1483225900.0,12.43999958,217.9409943,7.82E+11
1483225901.0,12.38899994,217.9790039,8.05E+11
1483225902.0,12.33899975,218.0169983,7.97E+11
1483225903.0,12.28899956,218.0549927,8.07E+11
1483225904.0,12.23900032,218.0930023,7.98E+11
1483225905.0,12.18799973,218.1309967,8.22E+11
1483225906.0,12.13799953,218.1690063,8.12E+11
1483225907.0,12.08699989,218.2059937,8.5E+11
1483225908.0,12.03600025,218.2440033,8.41E+11
1483225909.0,11.98600006,218.2819977,8.95E+11
1483225910.0,11.93599987,218.3200073,8.76E+11
1483225911.0,11.88500023,218.3569946,8.77E+11
1483225912.0,11.83500004,218.3950043,9.01E+11
1483225913.0,11.7840004,218.4329987,9.28E+11
1483225914.0,11.73400021,218.470993,9.19E+11
1483225915.0,11.68400002,218.5090027,9.16E+11
1483225916.0,11.63300037,218.5460052,9.11E+11
1483225917.0,11.58300018,218.5839996,9.31E+11
1483225918.0,11.53199959,218.621994,9.26E+11
1483225919.0,11.48200035,218.6600037,9.44E+11
1483225920.0,11.43099976,218.6970062,9.44E+11
1483225921.0,11.38099957,218.7350006,9.66E+11
1483225922.0,11.33100033,218.772995,9.56E+11
1483225923.0,11.27999973,218.8099976,9.58E+11
1483225924.0,11.22999954,218.8480072,9.54E+11
1483225925.0,11.1789999,218.8849945,9.58E+11
1483225926.0,11.12899971,218.9230042,9.79E+11
1483225927.0,11.07800007,218.9600067,9.85E+11
1483225928.0,11.02700043,218.9980011,9.71E+11
1483225929.0,10.97700024,219.0350037,9.97E+11
1483225930.0,10.92599964,219.072998,9.81E+11
1483225931.0,10.875,219.1100006,1.01E+12
1483225932.0,10.82499981,219.147995,9.96E+11
1483225933.0,10.77400017,219.1849976,1.02E+12
1483225934.0,10.72399998,219.2220001,1.02E+12
1483225935.0,10.67300034,219.2599945,1.03E+12
1483225936.0,10.62300014,219.2969971,1.03E+12
1483225937.0,10.57199955,219.3350067,1.05E+12
1483225938.0,10.52200031,219.371994,1.03E+12
1483225939.0,10.47099972,219.4089966,1.05E+12
1483225940.0,10.42099953,219.4470062,1.06E+12
1483225941.0,10.36999989,219.4839935,1.08E+12
1483225942.0,10.31999969,219.5209961,1.03E+12
1483225943.0,10.26900005,219.5579987,1.07E+12
1483225944.0,10.21899986,219.595993,1.06E+12
1483225945.0,10.16800022,219.6340027,1.07E+12
1483225946.0,10.11699963,219.6710052,1.08E+12
1483225947.0,10.06599998,219.7079926,1.08E+12
1483225948.0,10.01599979,219.7460022,1.06E+12
1483225949.0,9.965000153,219.7830048,1.09E+12
1483225950.0,9.914999962,219.8200073,1.1E+12
1483225951.0,9.86400032,219.8569946,1.11E+12
1483225952.0,9.812999725,219.8939972,1.11E+12
1483225953.0,9.762000084,219.9320068,1.1E+12
1483225954.0,9.711999893,219.9689941,1.11E+12
1483225955.0,9.661000252,220.0059967,1.13E+12
1483225956.0,9.609999657,220.0429993,1.14E+12
1483225957.0,9.56000042,220.0800018,1.12E+12
1483225958.0,9.508999825,220.1170044,1.12E+12
1483225959.0,9.458999634,220.154007,1.12E+12
1483225960.0,9.407999992,220.1909943,1.14E+12
1483225961.0,9.357000351,220.2279968,1.14E+12
1483225962.0,9.30700016,220.2649994,1.15E+12
1483225963.0,9.255999565,220.302002,1.14E+12
1483225964.0,9.204999924,220.3390045,1.16E+12
1483225965.0,9.154999733,220.3760071,1.14E+12
1483225966.0,9.104000092,220.4129944,1.14E+12
1483225967.0,9.05300045,220.451004,1.17E+12
1483225968.0,9.001999855,220.4880066,1.14E+12
1483225969.0,8.951999664,220.5249939,1.16E+12
1483225970.0,8.901000023,220.5619965,1.16E+12
1483225971.0,8.850000381,220.598999,1.18E+12
1483225972.0,8.798999786,220.6360016,1.15E+12
1483225973.0,8.748000145,220.6730042,1.19E+12
1483225974.0,8.697999954,220.7100067,1.18E+12
1483225975.0,8.647000313,220.746994,1.19E+12
1483225976.0,8.595999718,220.7839966,1.17E+12
1483225977.0,8.545000076,220.8209991,1.16E+12
1483225978.0,8.494999886,220.8580017,1.18E+12
1483225979.0,8.444000244,220.8939972,1.18E+12
1483225980.0,8.392999649,220.9309998,1.21E+12
1483225981.0,8.342000008,220.9680023,1.21E+12
1483225982.0,8.291999817,221.0050049,1.19E+12
1483225983.0,8.241000175,221.0420074,1.21E+12
1483225984.0,8.18999958,221.0789948,1.19E+12
1483225985.0,8.138999939,221.1150055,1.24E+12
1483225986.0,8.088999748,221.1519928,1.19E+12
1483225987.0,8.038000107,221.1889954,1.24E+12
1483225988.0,7.986999989,221.2259979,1.25E+12
1483225989.0,7.93599987,221.2619934,1.22E+12
1483225990.0,7.885000229,221.298996,1.23E+12
1483225991.0,7.835000038,221.3359985,1.23E+12
1483225992.0,7.782999992,221.3730011,1.22E+12
1483225993.0,7.731999874,221.4100037,1.25E+12
1483225994.0,7.68200016,221.4459991,1.22E+12
1483225995.0,7.631000042,221.4839935,1.25E+12
1483225996.0,7.579999924,221.5200043,1.24E+12
1483225997.0,7.528999805,221.5570068,1.26E+12
1483225998.0,7.478000164,221.5939941,1.27E+12
1483225999.0,7.427999973,221.6300049,1.3E+12
1483226000.0,7.376999855,221.6670074,1.27E+12
1483226001.0,7.326000214,221.7039948,1.29E+12
1483226002.0,7.275000095,221.7400055,1.28E+12
1483226003.0,7.223999977,221.7769928,1.28E+12
1483226004.0,7.172999859,221.8130035,1.28E+12
1483226005.0,7.123000145,221.8500061,1.29E+12
1483226006.0,7.072000027,221.8869934,1.3E+12
1483226007.0,7.020999908,221.9230042,1.32E+12
1483226008.0,6.96999979,221.9600067,1.29E+12
1483226009.0,6.919000149,221.9960022,1.3E+12
1483226010.0,6.867000103,222.0330048,1.28E+12
1483226011.0,6.816999912,222.0690002,1.3E+12
1483226012.0,6.765999794,222.1060028,1.29E+12
1483226013.0,6.715000153,222.1419983,1.31E+12
1483226014.0,6.664000034,222.1790009,1.28E+12
1483226015.0,6.612999916,222.2149963,1.31E+12
1483226016.0,6.561999798,222.2519989,1.3E+12
1483226017.0,6.511000156,222.2879944,1.31E+12
1483226018.0,6.460999966,222.3249969,1.31E+12
1483226019.0,6.409999847,222.3619995,1.31E+12
1483226020.0,6.359000206,222.397995,1.28E+12
1483226021.0,6.308000088,222.4349976,1.33E+12
1483226022.0,6.256999969,222.470993,1.3E+12
1483226023.0,6.205999851,222.5079956,1.3E+12
1483226024.0,6.15500021,222.5449982,1.31E+12
1483226025.0,6.104000092,222.5809937,1.32E+12
1483226026.0,6.052000046,222.6170044,1.3E+12
1483226027.0,6.001999855,222.654007,1.33E+12
1483226028.0,5.951000214,222.6900024,1.33E+12
1483226029.0,5.900000095,222.727005,1.35E+12
1483226030.0,5.848999977,222.7630005,1.36E+12
1483226031.0,5.797999859,222.798996,1.34E+12
1483226032.0,5.747000217,222.8359985,1.33E+12
1483226033.0,5.696000099,222.871994,1.35E+12
1483226034.0,5.644999981,222.9080048,1.33E+12
1483226035.0,5.593999863,222.9450073,1.36E+12
1483226036.0,5.543000221,222.9810028,1.33E+12
1483226037.0,5.492000103,223.0169983,1.34E+12
1483226038.0,5.440999985,223.0540009,1.35E+12
1483226039.0,5.390999794,223.0899963,1.38E+12
1483226040.0,5.340000153,223.1260071,1.36E+12
1483226041.0,5.289000034,223.1629944,1.36E+12
1483226042.0,5.237999916,223.1990051,1.36E+12
1483226043.0,5.186999798,223.2350006,1.36E+12
1483226044.0,5.136000156,223.2720032,1.35E+12
1483226045.0,5.085000038,223.3079987,1.38E+12
1483226046.0,5.032999992,223.3450012,1.36E+12
1483226047.0,4.981999874,223.3809967,1.37E+12
1483226048.0,4.931000233,223.4170074,1.34E+12
1483226049.0,4.880000114,223.4539948,1.35E+12
1483226050.0,4.828999996,223.4900055,1.36E+12
1483226051.0,4.777999878,223.526001,1.35E+12
1483226052.0,4.727000237,223.5630035,1.34E+12
1483226053.0,4.676000118,223.598999,1.38E+12
1483226054.0,4.625,223.6349945,1.36E+12
1483226055.0,4.573999882,223.6710052,1.35E+12
1483226056.0,4.522999763,223.7079926,1.34E+12
1483226057.0,4.472000122,223.7440033,1.35E+12
1483226058.0,4.421000004,223.7799988,1.34E+12
1483226059.0,4.369999886,223.8159943,1.35E+12
1483226060.0,4.318999767,223.852005,1.35E+12
1483226061.0,4.268000126,223.8890076,1.32E+12
1483226062.0,4.217000008,223.9250031,1.33E+12
1483226063.0,4.165999889,223.9609985,1.33E+12
1483226064.0,4.114999771,223.996994,1.31E+12
1483226065.0,4.06400013,224.0330048,1.34E+12
1483226066.0,4.012000084,224.0690002,1.31E+12
1483226067.0,3.960999966,224.1060028,1.35E+12
1483226068.0,3.910000086,224.1419983,1.31E+12
