latitude, longitude, E-density
23.5, 110, 268435073723.05228
23.5, 115, 223819804632.59073
23.5, 120, 175912812267.22278
23.5, 125, 133110936833.6716
23.5, 130, 99325178228.68665
23.5, 135, 75469894311.18828
23.5, 140, 60246483310.82241
23.5, 145, 51756963953.408745
23.5, 150, 48430564569.08008
23.5, 155, 48454414044.30351
23.5, 160, 50586850748.96614
23.5, 165, 53411614495.79253
23.5, 170, 56333097420.48674
23.5, 175, 58807323343.253105
23.5, 180, 60619881874.40423
26.0, -180, 58293019059.552284
26.0, -175, 60908278101.17309
26.0, -170, 62108581040.58659
26.0, -165, 61889067909.96979
26.0, -160, 60642531443.38008
26.0, -155, 59107532127.647606
26.0, -150, 58300067851.85898
26.0, -145, 59309429258.490456
26.0, -140, 63040065903.40226
26.0, -135, 70026814888.41158
26.0, -130, 80087029516.4035
26.0, -125, 92084422578.94144
26.0, -120, 103828629925.94328
26.0, -115, 112582188551.76875
26.0, -110, 116063620772.4351
26.0, -105, 113564184363.9584
26.0, -100, 106245709763.20934
26.0, -95, 96660956374.64368
26.0, -90, 87649263968.96957
26.0, -85, 81459981468.00604
26.0, -80, 79420453154.72699
26.0, -75, 82146060273.21187
26.0, -70, 89760925597.78964
26.0, -65, 102249827889.0703
26.0, -60, 119529930952.56194
26.0, -55, 141595516507.51132
26.0, -50, 167671393183.48456
26.0, -45, 194214484827.0229
26.0, -40, 218919250777.70822
26.0, -35, 246376447505.22253
26.0, -30, 275219969751.55896
26.0, -25, 302981980222.7849
26.0, -20, 327714174709.342
26.0, -15, 347695147068.59564
26.0, -10, 363920544124.1616
26.0, -5, 377168497943.59937
26.0, 0, 389333001109.8791
26.0, 5, 401295372972.2743
26.0, 10, 411880941540.4855
26.0, 15, 419424876915.8288
26.0, 20, 420160260442.9918
26.0, 25, 411304879072.73444
26.0, 30, 393749319871.7896
26.0, 35, 370391835187.1602
26.0, 40, 346939595384.88416
26.0, 45, 328934892962.0818
26.0, 50, 319146743690.2482
26.0, 55, 318915741299.1316
26.0, 60, 324852167194.29626
26.0, 65, 333277521053.659
26.0, 70, 339773566907.95044
26.0, 75, 341314084848.1197
26.0, 80, 336888080816.7724
26.0, 85, 326678686555.8989
26.0, 90, 312576984031.5803
26.0, 95, 295588699900.97705
26.0, 100, 276631856957.21155
26.0, 105, 254513614561.0754
26.0, 110, 222409582807.2357
26.0, 115, 182801610920.19327
26.0, 120, 142948777754.6015
26.0, 125, 108087323539.51428
26.0, 130, 80316843513.55884
26.0, 135, 60253794530.032745
26.0, 140, 47239735639.12353
26.0, 145, 40036773216.57727
26.0, 150, 37411002865.95049
26.0, 155, 38083679334.06823
26.0, 160, 41065347844.04931
26.0, 165, 45290386626.60904
26.0, 170, 50014266264.33666
26.0, 175, 54521538267.25002
26.0, 180, 58293019059.55215
28.5, -180, 60210764205.06957
28.5, -175, 63362216043.0915
28.5, -170, 64947167303.39148
28.5, -165, 65042445875.26691
28.5, -160, 64128442889.00562
28.5, -155, 62955517299.83644
28.5, -150, 62498714443.75097
28.5, -145, 63749663632.95404
28.5, -140, 67498229920.98264
28.5, -135, 74147721784.10532
28.5, -130, 83445137157.36032
28.5, -125, 94272044643.91393
28.5, -120, 104632182214.83461
28.5, -115, 112106327867.015
28.5, -110, 114749799901.34311
28.5, -105, 111980938026.92416
28.5, -100, 104892432273.95845
28.5, -95, 95759677315.36794
28.5, -90, 87143307288.4521
28.5, -85, 81135263208.17856
28.5, -80, 78987376597.46916
28.5, -75, 81356666093.16249
28.5, -70, 88353800805.81894
28.5, -65, 99951451616.47276
28.5, -60, 115935454083.8535
28.5, -55, 136085156287.08223
28.5, -50, 159492282885.2139
28.5, -45, 183622120811.98788
28.5, -40, 203674840072.0168
28.5, -35, 224630611645.3429
28.5, -30, 246102806748.22116
28.5, -25, 266298510626.39075
28.5, -20, 283796243350.52997
28.5, -15, 297234358815.6393
28.5, -10, 307225189109.12103
28.5, -5, 314126632196.8313
28.5, 0, 319472896197.8986
28.5, 5, 324095884663.417
28.5, 10, 327262108622.83936
28.5, 15, 327962801125.9899
28.5, 20, 323881676607.1037
28.5, 25, 313575430188.972
28.5, 30, 297937242526.3738
28.5, 35, 279233448915.0606
28.5, 40, 261582515236.61685
28.5, 45, 249085390815.509
28.5, 50, 243910382329.06808
28.5, 55, 246814564268.79092
28.5, 60, 255103093004.57538
28.5, 65, 265670318399.22818
28.5, 70, 274746080336.69598
28.5, 75, 279713425812.13727
28.5, 80, 279809190470.42804
28.5, 85, 275175285555.2668
28.5, 90, 266924484632.19324
28.5, 95, 255568663160.95554
28.5, 100, 241343439825.70496
28.5, 105, 222498452623.04425
28.5, 110, 193587897224.65335
28.5, 115, 160502117883.85168
28.5, 120, 127807845324.39917
28.5, 125, 98688822908.99883
28.5, 130, 74810516566.1048
28.5, 135, 56982965019.950386
28.5, 140, 45080339299.148544
28.5, 145, 38369811396.01695
28.5, 150, 35914829991.858734
28.5, 155, 36756905335.35352
28.5, 160, 40031101422.711624
28.5, 165, 44846045919.53701
28.5, 170, 50339222322.29713
28.5, 175, 55693223628.50712
28.5, 180, 60210764205.06943
31.0, -180, 64153565060.50224
31.0, -175, 67075875530.622955
31.0, -170, 68403902490.12393
31.0, -165, 68299593111.20705
31.0, -160, 67283702999.60626
31.0, -155, 66097436183.34001
31.0, -150, 65634916594.23641
31.0, -145, 66756093163.12351
31.0, -140, 70125460714.04543
31.0, -135, 76022957122.6432
31.0, -130, 84147504729.86824
31.0, -125, 93447634802.60484
31.0, -120, 102164673719.19621
31.0, -115, 108217476198.37999
31.0, -110, 110021384406.52324
31.0, -105, 107133072005.48763
31.0, -100, 100511907525.35083
31.0, -95, 92108199697.93549
31.0, -90, 84164231487.32603
31.0, -85, 78577487976.07967
31.0, -80, 76496429898.24329
31.0, -75, 78599056220.97783
31.0, -70, 85002990767.98634
31.0, -65, 95706991693.8615
31.0, -60, 110419302532.04236
31.0, -55, 128778117136.13669
31.0, -50, 149830437562.14813
31.0, -45, 171463647543.2492
31.0, -40, 188822480545.03015
31.0, -35, 204600689502.61218
31.0, -30, 219887681667.51346
31.0, -25, 233538415200.16473
31.0, -20, 244643295599.95984
31.0, -15, 252339562445.2323
31.0, -10, 257136911908.54523
31.0, -5, 259358883804.10934
31.0, 0, 260279226133.19647
31.0, 5, 260641041677.50876
31.0, 10, 259978173943.44714
31.0, 15, 257551244824.20163
31.0, 20, 251877226589.69766
31.0, 25, 242139540879.7333
31.0, 30, 229049923082.56445
31.0, 35, 214466178875.5662
31.0, 40, 201518877999.36023
31.0, 45, 193392683199.15005
31.0, 50, 191848160004.33533
31.0, 55, 197214542563.4701
31.0, 60, 207249420058.1177
31.0, 65, 219209572138.79626
31.0, 70, 229958962601.5932
31.0, 75, 237330298409.64227
31.0, 80, 240655962784.2613
31.0, 85, 239986975383.88202
31.0, 90, 235963239270.59534
31.0, 95, 228753525861.81503
31.0, 100, 218088275139.14835
31.0, 105, 201541393255.23407
31.0, 110, 176901805001.4631
31.0, 115, 149512128320.46964
31.0, 120, 122311047176.42921
31.0, 125, 97465143791.78325
31.0, 130, 76470029392.25583
31.0, 135, 60261697222.98072
31.0, 140, 49074238098.83505
31.0, 145, 42571008665.715775
31.0, 150, 40080444437.04447
31.0, 155, 40849263466.129524
31.0, 160, 44068106524.25703
31.0, 165, 48905289903.97404
31.0, 170, 54423826213.07669
31.0, 175, 59762422748.406136
31.0, 180, 64153565060.502235
33.5, -180, 68504458366.0392
33.5, -175, 70716897361.55164
33.5, -170, 71407253116.07518
33.5, -165, 70805526483.4116
33.5, -160, 69443365647.26898
33.5, -155, 68025707812.97379
33.5, -150, 67337746253.97485
33.5, -145, 68102021530.927216
33.5, -140, 70858548080.21725
33.5, -135, 75778708187.97113
33.5, -130, 82537285668.89653
33.5, -125, 90178361541.13559
33.5, -120, 97204691630.34102
33.5, -115, 101889228725.0812
33.5, -110, 102962527454.20705
33.5, -105, 100072809354.86862
33.5, -100, 94041578109.11888
33.5, -95, 86510017759.22058
33.5, -90, 79387473326.29701
33.5, -85, 74362677409.0593
33.5, -80, 72456703654.62013
33.5, -75, 74331646847.33365
33.5, -70, 80139913277.142
33.5, -65, 89943229689.34125
33.5, -60, 103400321483.3865
33.5, -55, 120053085956.77367
33.5, -50, 138998624789.1653
33.5, -45, 158497646129.79846
33.5, -40, 174436390484.65262
33.5, -35, 186585450140.58032
33.5, -30, 197320028791.10242
33.5, -25, 206168592476.73004
33.5, -20, 212639627380.44882
33.5, -15, 216264780314.073
33.5, -10, 217571995249.85648
33.5, -5, 216979389547.58557
33.5, 0, 215510528665.55362
33.5, 5, 213764599109.6623
33.5, 10, 211448328973.73734
33.5, 15, 207978152621.52164
33.5, 20, 202342161679.28726
33.5, 25, 194022099872.30386
33.5, 30, 183605717921.93848
33.5, 35, 172670995720.4131
33.5, 40, 163633057994.86508
33.5, 45, 158962791583.76736
33.5, 50, 160083313671.78732
33.5, 55, 167047123721.75998
33.5, 60, 177935295048.8808
33.5, 65, 190309002971.27585
33.5, 70, 201682276699.14365
33.5, 75, 210340213388.86957
33.5, 80, 215588459903.13626
33.5, 85, 217332166596.18768
33.5, 90, 215941089313.68777
33.5, 95, 211351946064.2486
33.5, 100, 202968269356.86353
33.5, 105, 187959846180.54544
33.5, 110, 166918828710.98657
33.5, 115, 143922066039.50446
33.5, 120, 120953821188.36514
33.5, 125, 99601276093.68094
33.5, 130, 81145988904.45801
33.5, 135, 66508633530.011696
33.5, 140, 56100219812.26101
33.5, 145, 49846354319.7846
33.5, 150, 47299196686.207016
33.5, 155, 47856889653.75823
33.5, 160, 50750842480.90294
33.5, 165, 55170002913.1499
33.5, 170, 60153826291.12564
33.5, 175, 64839924095.31218
33.5, 180, 68504458366.039276
36.0, -180, 72094282816.26422
36.0, -175, 73359517383.9521
36.0, -170, 73248398624.01224
36.0, -165, 72046083842.54189
36.0, -160, 70256450686.80461
36.0, -155, 68521715535.59549
36.0, -150, 67514739721.7411
36.0, -145, 67830428862.26072
36.0, -140, 69888326559.78836
36.0, -135, 73768016646.78813
36.0, -130, 79145708270.9508
36.0, -125, 85182318452.17421
36.0, -120, 90635302831.33536
36.0, -115, 94107384392.77296
36.0, -110, 94590106467.88947
36.0, -105, 91796030014.60025
36.0, -100, 86413418578.7808
36.0, -95, 79799816885.288
36.0, -90, 73542159570.90448
36.0, -85, 69111915518.7438
36.0, -80, 67409572531.882645
36.0, -75, 69077909301.90823
36.0, -70, 74292479625.29915
36.0, -65, 83159896372.88292
36.0, -60, 95344834062.45525
36.0, -55, 110365093303.38431
36.0, -50, 127405096464.07214
36.0, -45, 145035403670.37253
36.0, -40, 160375700178.99738
36.0, -35, 170416434300.10156
36.0, -30, 178271039166.32123
36.0, -25, 184088522683.88937
36.0, -20, 187742084461.1364
36.0, -15, 189063465067.81772
36.0, -10, 188590984642.72073
36.0, -5, 186802401111.3646
36.0, 0, 184515429516.02322
36.0, 5, 182195966488.969
36.0, 10, 179672674367.2429
36.0, 15, 176484190196.48947
36.0, 20, 171904813719.6431
36.0, 25, 165582977121.71313
36.0, 30, 157973549556.8754
36.0, 35, 150350899987.06433
36.0, 40, 144573608143.7257
36.0, 45, 142524885778.28525
36.0, 50, 145298731935.55716
36.0, 55, 152777800901.39664
36.0, 60, 163412550497.99902
36.0, 65, 175170297590.80258
36.0, 70, 186097436262.72705
36.0, 75, 194818813795.50793
36.0, 80, 200671389054.05463
36.0, 85, 203462433360.1641
36.0, 90, 203307386467.81528
36.0, 95, 199933332246.69482
36.0, 100, 192572411646.03644
36.0, 105, 178130694095.8792
36.0, 110, 159681317430.80994
36.0, 115, 139944542949.76132
36.0, 120, 120317589455.78188
36.0, 125, 101987285263.26529
36.0, 130, 85963267281.08614
36.0, 135, 73046115407.8818
36.0, 140, 63665710670.33249
36.0, 145, 57868426852.545074
36.0, 150, 55363274872.66234
36.0, 155, 55658089891.30313
36.0, 160, 58041157916.43942
36.0, 165, 61726996253.90457
36.0, 170, 65803052301.03429
36.0, 175, 69466338051.92493
36.0, 180, 72094282816.264
38.5, -180, 74133952203.31502
38.5, -175, 74432229997.1308
38.5, -170, 73544238532.6738
38.5, -165, 71782189360.86513
38.5, -160, 69601739622.91626
38.5, -155, 67577524966.18096
38.5, -150, 66269691571.92172
38.5, -145, 66152646801.7959
38.5, -140, 67539880661.24931
38.5, -135, 70440570970.02095
38.5, -130, 74554347659.92023
38.5, -125, 79173367214.11723
38.5, -120, 83274355466.74818
38.5, -115, 85731519796.48781
38.5, -110, 85759970138.22144
38.5, -105, 83135396118.82855
38.5, -100, 78410678598.59668
38.5, -95, 72685213952.29851
38.5, -90, 67255711895.6798
38.5, -85, 63377367442.70768
38.5, -80, 61853839471.824
38.5, -75, 63323033411.60102
38.5, -70, 67951057809.71267
38.5, -65, 75841581920.56038
38.5, -60, 86729378720.02786
38.5, -55, 100189549488.27394
38.5, -50, 115489999707.02742
38.5, -45, 131441563174.83554
38.5, -40, 146114381949.80765
38.5, -35, 155759678199.74933
38.5, -30, 162210248493.66086
38.5, -25, 166510600381.84155
38.5, -20, 168883960143.34573
38.5, -15, 169397227603.4713
38.5, -10, 168568929013.89926
38.5, -5, 166876371331.08115
38.5, 0, 164978350849.07666
38.5, 5, 163232050145.77383
38.5, 10, 161540944974.1638
38.5, 15, 159533910485.87628
38.5, 20, 156660020903.01224
38.5, 25, 152656429047.20105
38.5, 30, 147835355393.088
38.5, 35, 143153155284.56656
38.5, 40, 140006396646.97763
38.5, 45, 139778423697.6907
38.5, 50, 143255044829.83575
38.5, 55, 150262264007.4865
38.5, 60, 159665998102.9342
38.5, 65, 169897735111.7169
38.5, 70, 179438103716.34888
38.5, 75, 187172242698.71442
38.5, 80, 192505879364.6847
38.5, 85, 195183665550.25833
38.5, 90, 195085893952.64615
38.5, 95, 191738182843.14307
38.5, 100, 183851141450.24228
38.5, 105, 169562673705.92838
38.5, 110, 152813139949.25803
38.5, 115, 135455327774.84525
38.5, 120, 118488102138.52713
38.5, 125, 102790744140.55182
38.5, 130, 89080426945.9726
38.5, 135, 77977457592.39713
38.5, 140, 69833227834.75592
38.5, 145, 64708903928.60931
38.5, 150, 62389277862.729706
38.5, 155, 62446323094.25436
38.5, 160, 64247767026.347916
38.5, 165, 67058151577.119774
38.5, 170, 70076277037.81065
38.5, 175, 72604057315.7704
38.5, 180, 74133952203.31454
41.0, -180, 74186981134.877
41.0, -175, 73668687131.13972
41.0, -170, 72169972593.2069
41.0, -165, 70000290319.29729
41.0, -160, 67563718123.10526
41.0, -155, 65360284139.82035
41.0, -150, 63843803727.54588
41.0, -145, 63382301098.35401
41.0, -140, 64206099356.455086
41.0, -135, 66284103718.48357
41.0, -130, 69343148106.6608
41.0, -125, 72793636430.03296
41.0, -120, 75799399530.22227
41.0, -115, 77458603704.11607
41.0, -110, 77164578156.4769
41.0, -105, 74744070047.32732
41.0, -100, 70627523368.28978
41.0, -95, 65689872230.330284
41.0, -90, 60989951323.84771
41.0, -85, 57600875086.219574
41.0, -80, 56227440515.16849
41.0, -75, 57479962612.36663
41.0, -70, 61517613909.78306
41.0, -65, 68435642562.7706
41.0, -60, 78047084343.3633
41.0, -55, 89999699813.83946
41.0, -50, 103672664957.16101
41.0, -45, 118097301314.18588
41.0, -40, 131929870452.93382
41.0, -35, 142270035161.53555
41.0, -30, 148520536775.90237
41.0, -25, 152472926641.0514
41.0, -20, 154705341213.7357
41.0, -15, 155491094630.05173
41.0, -10, 155328779480.1821
41.0, -5, 154666103661.15915
41.0, 0, 154022632729.3258
41.0, 5, 153658489734.98282
41.0, 10, 153487411077.57773
41.0, 15, 153178436094.55344
41.0, 20, 152297312525.644
41.0, 25, 150616537248.74323
41.0, 30, 148321640909.90488
41.0, 35, 146086478118.21118
41.0, 40, 144914229972.9786
41.0, 45, 145786353998.2638
41.0, 50, 149246662939.46075
41.0, 55, 155144429144.6778
41.0, 60, 162718795924.23477
41.0, 65, 170830480760.43616
41.0, 70, 178335844645.2321
41.0, 75, 184352057514.7365
41.0, 80, 188349058300.46002
41.0, 85, 190015486793.89038
41.0, 90, 189046337188.76492
41.0, 95, 184786705671.81744
41.0, 100, 175159381057.27045
41.0, 105, 160812633805.95602
41.0, 110, 145120852968.64236
41.0, 115, 129491414969.40013
41.0, 120, 114633568762.70918
41.0, 125, 101181799119.14255
41.0, 130, 89578247039.97067
41.0, 135, 80238428846.92238
41.0, 140, 73391137904.23259
41.0, 145, 69057703659.9061
41.0, 150, 67036841614.167244
41.0, 155, 66927825454.43907
41.0, 160, 68187487753.90278
41.0, 165, 70154384927.39565
41.0, 170, 72164659768.69843
41.0, 175, 73636854933.22832
41.0, 180, 74186981134.87721
43.5, -180, 72157387650.03004
43.5, -175, 71076010415.78517
43.5, -170, 69215733966.99474
43.5, -165, 66863141182.68329
43.5, -160, 64366363802.951225
43.5, -155, 62140064142.45183
43.5, -150, 60550521842.16371
43.5, -145, 59879629059.31125
43.5, -140, 60298235435.21154
43.5, -135, 61762662110.27516
43.5, -130, 64017940390.2093
43.5, -125, 66566674392.12167
43.5, -120, 68733553787.2207
43.5, -115, 69802119240.64311
43.5, -110, 69299512202.34709
43.5, -105, 67089383416.81857
43.5, -100, 63500913319.22613
43.5, -95, 59222468762.01786
43.5, -90, 55127366912.586
43.5, -85, 52147112271.18377
43.5, -80, 50883366739.64705
43.5, -75, 51888809443.32063
43.5, -70, 55330343857.68186
43.5, -65, 61307852794.56956
43.5, -60, 69694948561.00252
43.5, -55, 80196674349.29552
43.5, -50, 92333472607.90086
43.5, -45, 105353547816.8333
43.5, -40, 118335585236.4033
43.5, -35, 129616021353.51021
43.5, -30, 136550558395.07419
43.5, -25, 141009809489.69492
43.5, -20, 143873587062.0914
43.5, -15, 145628780831.10995
43.5, -10, 146770695291.24844
43.5, -5, 147698840520.43738
43.5, 0, 148799392659.1241
43.5, 5, 150232977706.69296
43.5, 10, 151883401797.72162
43.5, 15, 153442934687.48126
43.5, 20, 154547009488.424
43.5, 25, 154958781507.1425
43.5, 30, 154767334768.0726
43.5, 35, 154427374190.9952
43.5, 40, 154625996631.14853
43.5, 45, 156041970551.17136
43.5, 50, 159056326098.3249
43.5, 55, 163572303459.25787
43.5, 60, 169108312869.6912
43.5, 65, 174876098472.95364
43.5, 70, 180042834479.178
43.5, 75, 183932084898.61856
43.5, 80, 186081423736.59445
43.5, 85, 186130362319.1904
43.5, 90, 183618048331.1152
43.5, 95, 177752201744.71683
43.5, 100, 165791530255.26337
43.5, 105, 151187751844.05722
43.5, 110, 136175553141.24692
43.5, 115, 121836128722.67789
43.5, 120, 108652615636.93735
43.5, 125, 97060852491.0271
43.5, 130, 87276392228.52458
43.5, 135, 79529600491.12335
43.5, 140, 73905060388.55707
43.5, 145, 70350960711.58441
43.5, 150, 68665505640.77974
43.5, 155, 68470434034.29342
43.5, 160, 69294834081.92004
43.5, 165, 70552779058.54405
43.5, 170, 71725678541.82883
43.5, 175, 72349852900.9472
43.5, 180, 72157387650.02983
46.0, -180, 68308341397.08934
46.0, -175, 66950403495.847145
46.0, -170, 64990840654.96431
46.0, -165, 62680806526.10141
46.0, -160, 60317773872.73618
46.0, -155, 58240618196.87532
46.0, -150, 56743052624.33861
46.0, -145, 56041143204.15154
46.0, -140, 56252448063.83659
46.0, -135, 57319827495.331566
46.0, -130, 59011688441.11334
46.0, -125, 60909959404.66098
46.0, -120, 62471059967.559204
46.0, -115, 63128794604.88156
46.0, -110, 62507506283.33985
46.0, -105, 60494517103.94738
46.0, -100, 57345825996.115074
46.0, -95, 53613768691.058914
46.0, -90, 50010608854.630684
46.0, -85, 47331039580.65518
46.0, -80, 46100751590.21972
46.0, -75, 46817749319.81892
46.0, -70, 49657321617.77194
46.0, -65, 54727071203.55525
46.0, -60, 61955683538.470375
46.0, -55, 71113748552.25803
46.0, -50, 81843067429.96254
46.0, -45, 93566574688.32806
46.0, -40, 105663095017.73969
46.0, -35, 117125679746.54561
46.0, -30, 125668606066.33607
46.0, -25, 131251767892.2832
46.0, -20, 135258603075.9409
46.0, -15, 138382467093.893
46.0, -10, 141142657715.18655
46.0, -5, 143883539044.79327
46.0, 0, 146873263107.08902
46.0, 5, 150176754376.40036
46.0, 10, 153642918757.89536
46.0, 15, 156980235148.58646
46.0, 20, 159854553708.20038
46.0, 25, 162011060371.33765
46.0, 30, 163471255645.66818
46.0, 35, 164528881904.41794
46.0, 40, 165629399690.1494
46.0, 45, 167225147935.80826
46.0, 50, 169596091015.33035
46.0, 55, 172704516118.36505
46.0, 60, 176249364430.5159
46.0, 65, 179705313831.5309
46.0, 70, 182493959007.9387
46.0, 75, 184113820847.63254
46.0, 80, 184165851128.85587
46.0, 85, 182243805527.56863
46.0, 90, 177735777226.7521
46.0, 95, 168976114672.08658
46.0, 100, 155359227995.8804
46.0, 105, 140510578079.43936
46.0, 110, 126034928191.175
46.0, 115, 112740594509.99323
46.0, 120, 100920436174.68356
46.0, 125, 90841370532.38824
46.0, 130, 82554383942.47789
46.0, 135, 76147933304.06963
46.0, 140, 71574112833.38057
46.0, 145, 68702043211.19467
46.0, 150, 67324600958.52641
46.0, 155, 67087149919.59844
46.0, 160, 67586925750.741066
46.0, 165, 68319890119.39321
46.0, 170, 68893515301.22685
46.0, 175, 68947872849.58261
46.0, 180, 68308341397.08851
48.5, -180, 63136468667.64123
48.5, -175, 61762803301.1015
48.5, -170, 59933976497.37635
48.5, -165, 57863252812.97498
48.5, -160, 55807233855.74426
48.5, -155, 54045087086.46858
48.5, -150, 52805330283.62506
48.5, -145, 52253150690.463875
48.5, -140, 52451249076.9909
48.5, -135, 53321056946.55646
48.5, -130, 54663807350.135124
48.5, -125, 56131872800.07608
48.5, -120, 57285428410.703
48.5, -115, 57677088132.64417
48.5, -110, 57000937275.706764
48.5, -105, 55159478851.57857
48.5, -100, 52359316272.35059
48.5, -95, 49060056743.14049
48.5, -90, 45836169148.36214
48.5, -85, 43348746002.06415
48.5, -80, 42074122543.62792
48.5, -75, 42465497296.25115
48.5, -70, 44704413149.12477
48.5, -65, 48906979543.59552
48.5, -60, 55051334958.55591
48.5, -55, 62982182079.76936
48.5, -50, 72430581217.29874
48.5, -45, 82947188135.29613
48.5, -40, 94120119014.209
48.5, -35, 105320944785.50554
48.5, -30, 115370252820.99748
48.5, -25, 122457091795.49449
48.5, -20, 127930030780.67911
48.5, -15, 132597808554.77371
48.5, -10, 137037771816.59299
48.5, -5, 141557676259.70874
48.5, 0, 146337299211.511
48.5, 5, 151364541506.67987
48.5, 10, 156458636684.622
48.5, 15, 161327177897.87433
48.5, 20, 165653833616.76743
48.5, 25, 169189072720.22516
48.5, 30, 171898628315.44254
48.5, 35, 173951476296.38287
48.5, 40, 175615514966.83762
48.5, 45, 177174492021.59555
48.5, 50, 178845413919.43295
48.5, 55, 180641511852.76498
48.5, 60, 182368788106.04916
48.5, 65, 183689537834.02628
48.5, 70, 184228569433.13577
48.5, 75, 183620749543.16742
48.5, 80, 181512353482.99466
48.5, 85, 177439383306.0508
48.5, 90, 170639768762.3846
48.5, 95, 158570970499.40564
48.5, 100, 143813407380.54355
48.5, 105, 128911918045.6618
48.5, 110, 115007174207.4389
48.5, 115, 102660044701.70949
48.5, 120, 92003146059.56073
48.5, 125, 83158796836.67972
48.5, 130, 76071303297.54318
48.5, 135, 70729574731.39706
48.5, 140, 66992200933.1131
48.5, 145, 64676773870.15983
48.5, 150, 63554179610.73678
48.5, 155, 63274762321.43692
48.5, 160, 63532391506.79284
48.5, 165, 63934071936.22943
48.5, 170, 64163420769.94262
48.5, 175, 63934236154.442955
48.5, 180, 63136468667.64085
51.0, -180, 57202100644.78939
51.0, -175, 56039940888.591934
51.0, -170, 54551672847.57433
51.0, -165, 52906405132.17846
51.0, -160, 51320830805.946335
51.0, -155, 50017263829.155945
51.0, -150, 49169198958.93038
51.0, -145, 48898460130.10232
51.0, -140, 49227066786.95769
51.0, -135, 50065541571.712555
51.0, -130, 51241687401.3409
51.0, -125, 52463451739.28961
51.0, -120, 53369814659.8923
51.0, -115, 53602139405.335236
51.0, -110, 52908456304.19333
51.0, -105, 51207226464.54872
51.0, -100, 48665409029.35558
51.0, -95, 45667128161.63367
51.0, -90, 42692792370.53221
51.0, -85, 40306650653.28293
51.0, -80, 38938484720.982086
51.0, -75, 38990293979.85873
51.0, -70, 40649756760.98558
51.0, -65, 44038054671.68274
51.0, -60, 49170471260.8825
51.0, -55, 55953830431.34819
51.0, -50, 64200769231.05578
51.0, -45, 73577261469.36093
51.0, -40, 83809436557.76945
51.0, -35, 94495779143.61131
51.0, -30, 105104788093.6641
51.0, -25, 114067911401.40257
51.0, -20, 121166348836.20064
51.0, -15, 127402517741.27223
51.0, -10, 133415147660.80508
51.0, -5, 139517505713.8947
51.0, 0, 145836813843.2452
51.0, 5, 152308191324.9983
51.0, 10, 158731509061.2784
51.0, 15, 164814469016.97546
51.0, 20, 170256758801.89655
51.0, 25, 174823913715.9098
51.0, 30, 178434163188.50797
51.0, 35, 181157513365.58554
51.0, 40, 183138120589.86218
51.0, 45, 184543905065.9316
51.0, 50, 185537482007.91763
51.0, 55, 186156804034.7627
51.0, 60, 186291065704.1705
51.0, 65, 185739979069.8162
51.0, 70, 184261249622.78937
51.0, 75, 181583031746.77768
51.0, 80, 177368965798.53998
51.0, 85, 171055245863.0598
51.0, 90, 161024650243.69394
51.0, 95, 146733814965.72217
51.0, 100, 131403439351.34149
51.0, 105, 116751567716.46483
51.0, 110, 103535797724.75635
51.0, 115, 92107892100.02997
51.0, 120, 82483870008.63496
51.0, 125, 74687326731.45561
51.0, 130, 68575804348.611984
51.0, 135, 64053595869.40879
51.0, 140, 60941539784.52259
51.0, 145, 59040479481.29389
51.0, 150, 58107958019.35083
51.0, 155, 57810265707.495384
51.0, 160, 57920622438.81751
51.0, 165, 58140633452.35669
51.0, 170, 58217455233.23214
51.0, 175, 57927981879.95497
51.0, 180, 57202100644.790535
53.5, -180, 51124128171.17939
53.5, -175, 50345645770.20337
53.5, -170, 49357462184.27158
53.5, -165, 48279666153.46003
53.5, -160, 47286243603.94632
53.5, -155, 46543276374.643936
53.5, -150, 46181052489.21035
53.5, -145, 46283669513.10988
53.5, -140, 46848756641.59099
53.5, -135, 47786606023.01833
53.5, -130, 48939950379.67149
53.5, -125, 50057060091.2542
53.5, -120, 50835106154.865524
53.5, -115, 50979955406.278465
53.5, -110, 50283802978.70262
53.5, -105, 48683399968.281075
53.5, -100, 46313664922.49206
53.5, -95, 43495111774.646
53.5, -90, 40649257983.435486
53.5, -85, 38278168066.55986
53.5, -80, 36770455818.75805
53.5, -75, 36474191771.42183
53.5, -70, 37580520551.68227
53.5, -65, 40210096084.31936
53.5, -60, 44401556374.05578
53.5, -55, 50104623188.76285
53.5, -50, 57207953049.4083
53.5, -45, 65487317812.677826
53.5, -40, 74758982942.8963
53.5, -35, 84758947224.97237
53.5, -30, 95232851919.3264
53.5, -25, 105612755358.91916
53.5, -20, 114312719893.97192
53.5, -15, 122075747030.2672
53.5, -10, 129489472496.60194
53.5, -5, 136908071380.77711
53.5, 0, 144450191225.17334
53.5, 5, 152028514167.4333
53.5, 10, 159440548810.26688
53.5, 15, 166406372055.07172
53.5, 20, 172639538551.67096
53.5, 25, 177918000466.42145
53.5, 30, 182123893667.2615
53.5, 35, 185250910899.0357
53.5, 40, 187361586774.68005
53.5, 45, 188550938195.06256
53.5, 50, 188927342113.8188
53.5, 55, 188531517916.3743
53.5, 60, 187320846344.56116
53.5, 65, 185182347610.67508
53.5, 70, 181950727239.6616
53.5, 75, 177408633190.55365
53.5, 80, 171179251729.5222
53.5, 85, 162504801126.8016
53.5, 90, 149074330453.2414
53.5, 95, 133774684029.9733
53.5, 100, 118496374310.68929
